1.155401717036375342e-01,9.944915885067738548e-02,8.444990323060889981e-02,8.416455759019403349e-02,1.014962036623492658e-01,1.210982085256314816e-01,1.126743089672969100e-01,9.019403503548210910e-02,7.206838370304202712e-02,4.853357153491141829e-02,2.803831075380874491e-02,1.611582551734405330e-02,1.030966205151109122e-02,7.021984020644136786e-03,5.185846856235422873e-03,2.444047441814302130e-03,9.801002431641110506e-04,2.357203116470646539e-04,0.000000000000000000e+00
1.638418079096045088e-01,1.754163228168179600e-01,1.324615417169216491e-01,1.145390296028269694e-01,9.524111809390803374e-02,8.514780253496688489e-02,7.353096764637423455e-02,6.024249349330286496e-02,4.149474174231363582e-02,2.477834909752639828e-02,2.236611015891153131e-02,5.797837448951522789e-03,4.803317886540130026e-03,3.173998603440614566e-04,2.115999068960409824e-05,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.279413348265242334e-01,1.761247388710615314e-01,1.119893179419809148e-01,9.417870910774664428e-02,1.003381215945556015e-01,8.504727241401589810e-02,6.482458596256972239e-02,5.252729739624836108e-02,3.979928068399629648e-02,2.646824456744125906e-02,1.119893179419809148e-02,4.479572717679236593e-03,2.455150431804966477e-03,1.464475696164365759e-03,7.107014407856481050e-04,3.445825167445566652e-04,6.460922188960437811e-05,4.307281459306958315e-05,0.000000000000000000e+00
1.408495639755704687e-01,8.181155236850901069e-02,8.017076357448876811e-02,1.008477408769104522e-01,1.208714411594907501e-01,1.301692443256054210e-01,1.097353468445200625e-01,9.907021968338852735e-02,7.222509191455744881e-02,3.892315639148005019e-02,1.330862021816413970e-02,5.727568290237307000e-03,3.053690255537662174e-03,1.580018838686153603e-03,9.267418188447631771e-04,4.101971985050590730e-04,2.278873325028105991e-04,9.115493300112425049e-05,0.000000000000000000e+00
2.545633685957270353e-01,2.120929267786766104e-01,1.635552789877618707e-01,1.153028417340800638e-01,9.959033395561087132e-02,5.232316946691557835e-02,3.777743206803567400e-02,2.302426882389545584e-02,1.999066583696328461e-02,1.117506741339970890e-02,6.378344741754822696e-03,2.878033602986931980e-03,9.074880730138975768e-04,3.111387678904791506e-04,1.037129226301597169e-04,2.592823065753992922e-05,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.741093319355438707e-01,1.627973825265044416e-01,1.269846637696352698e-01,8.807764495020374562e-02,1.048680272568945360e-01,1.027037080874520225e-01,8.870326846012073496e-02,6.278216465734431928e-02,4.923826110481729912e-02,2.546456772797213441e-02,9.823979980047681942e-03,3.212661267141238720e-03,7.778022015184051169e-04,2.705398961803148327e-04,1.183612045788877393e-04,3.381748702253935409e-05,3.381748702253935409e-05,0.000000000000000000e+00,0.000000000000000000e+00
1.362440364319791875e-01,1.005638282492409968e-01,4.770854416654619207e-02,6.236807864681220143e-02,9.496891716061876820e-02,8.032383981494867209e-02,1.084718808732109269e-01,1.135029637125921642e-01,1.183605609368223177e-01,1.085297094115946215e-01,2.561804250397571245e-02,1.604741940147462725e-03,1.142113633077924007e-03,4.192569032817695441e-04,1.734856151510770462e-04,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.335107428519588246e-01,1.140057758894416073e-01,1.081694059301147592e-01,1.013351074285195885e-01,1.132195291591696074e-01,8.636617929449476316e-02,7.882123470976912238e-02,6.067707939579963100e-02,7.077732585390930642e-02,6.911411161679544002e-02,4.811225184087575962e-02,7.348382902157642518e-03,3.628831062793897583e-03,2.116818119963107068e-03,1.693454495970485437e-03,5.443246594190846591e-04,3.780032357076976829e-04,1.512012942830790569e-04,3.024025885661581138e-05
1.366836282853754747e-01,1.085543597364194424e-01,1.174854775521231992e-01,1.011693009711652491e-01,8.021494723885862210e-02,7.616217108719472439e-02,6.724606355353417164e-02,4.893351946083066700e-02,4.159349154170606522e-02,3.869650710736854959e-02,3.381816544332868352e-02,2.749883670314165127e-02,2.632803470377208244e-02,1.748697858032752586e-02,3.210699329040392347e-02,2.484201678149532480e-02,7.114873688476606312e-03,7.264976508908602137e-03,6.799657765569414904e-03
2.298154625497527415e-01,1.474852249427089645e-01,8.093113014111687209e-02,7.265709805813533317e-02,1.019418646725364919e-01,9.376432275961886498e-02,7.772283198649138081e-02,7.569653841514895065e-02,5.391388252321794444e-02,4.486792907972500521e-02,1.198890363044264815e-02,4.366180195392594353e-03,3.039440357013629187e-03,9.649017006392473540e-04,5.548184778675672394e-04,1.447352550958870977e-04,9.649017006392474082e-05,4.824508503196237041e-05,0.000000000000000000e+00
