1.234163578384900456e-01,1.449107989313108691e-01,1.663880031026458706e-01,1.536326812031371114e-01,1.215720072395070211e-01,1.111781435835559745e-01,8.501249676807721978e-02,5.260708437473067545e-02,2.349392398517624603e-02,1.422046022580367164e-02,2.309747479100232592e-03,6.722399379470826719e-04,3.964491941739205390e-04,1.206584504007584196e-04,5.171076445746789315e-05,1.723692148582263331e-05,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.095413751140857928e-01,2.084727715241861956e-01,1.461058716154548243e-01,1.531601764526924203e-01,1.421318831761484713e-01,1.039511712808031674e-01,7.714101003954974833e-02,2.952920596288408778e-02,1.566778217219349026e-02,9.202920596288409125e-03,3.004259202920596134e-03,1.273958016428354068e-03,5.133860663218739982e-04,2.662001825372680352e-04,3.802859750532400213e-05,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
9.935353653542386421e-02,1.772362955595857825e-01,1.650821973907447560e-01,1.870941321008600111e-01,1.583250453401977287e-01,1.000994559176271032e-01,5.790382027730649889e-02,2.527350377347452326e-02,1.544491897267887513e-02,7.415316211314573400e-03,4.285379980108816773e-03,1.638097466799274616e-03,6.142865500497280079e-04,1.901363131106300719e-04,4.387761071783771098e-05,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.437996476883703911e-01,1.692757669425333233e-01,1.728321201847974331e-01,1.514441453119287351e-01,1.268488051317844811e-01,9.547312792900587708e-02,6.434672782264765079e-02,3.920297803037856715e-02,2.283378203210689045e-02,9.239871040648784881e-03,2.559244856582577020e-03,1.179911589723136277e-03,5.816465583142221190e-04,2.991325157044570789e-04,4.985541928407617756e-05,3.323694618938411837e-05,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.347435240310688731e-01,2.282064424555454718e-01,2.142688167803493415e-01,1.518944919765012058e-01,8.906675077869337376e-02,6.422741789220517972e-02,3.925008871190316384e-02,1.831407956472026061e-02,9.502030516894688361e-03,5.007294089815873296e-03,1.638213145132673410e-02,5.992981902771753709e-03,6.899814690691164409e-04,2.700784607499112991e-03,9.935733154595276229e-03,7.353231084650869651e-03,2.464219532389701466e-03,0.000000000000000000e+00,0.000000000000000000e+00
1.261236533315034658e-01,2.193096822891648923e-01,1.964763603925066826e-01,1.860289576614286566e-01,1.261236533315034658e-01,6.510327317642214395e-02,3.564811637960611790e-02,2.295340698552117073e-02,1.396418033349344605e-02,6.210114595484800444e-03,9.778357235984355428e-04,5.832704316201194105e-04,1.887051396418033323e-04,1.887051396418033323e-04,8.577506347354697293e-05,3.431002538941878646e-05,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.630245991032839292e-01,1.756472916750818070e-01,1.706386072625923900e-01,1.657107080825624967e-01,1.335783818717938276e-01,1.069596477763864739e-01,4.324029567395080292e-02,2.433655127842630425e-02,9.896190976289534480e-03,3.998869006745567160e-03,1.595508341075251415e-03,9.694227895140767855e-04,1.817667730338894041e-04,1.817667730338894041e-04,4.039261622975320165e-05,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.144384828175185193e-01,1.851920613408090943e-01,1.518110762490020860e-01,1.801236470304290460e-01,1.433822846852199073e-01,1.116165085494680992e-01,6.477544882386795932e-02,2.680875554647902878e-02,1.605926145962905879e-02,3.694558416723910717e-03,1.652340196424261594e-03,4.084436440599298248e-04,3.713124036908452768e-05,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.346054932620100730e-01,1.906011041388060157e-01,1.648664403525014477e-01,1.752906079621438240e-01,1.680382676679353926e-01,8.145595446284675800e-02,5.131502245996639316e-02,2.177416589514110518e-02,7.235195281692555387e-03,2.623186914926447979e-03,1.131570826046702973e-03,6.343654630867880074e-04,3.600452628330418699e-04,3.429002503171827397e-05,3.429002503171827397e-05,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.461443252569199491e-01,1.738241692296151886e-01,1.612782236891456000e-01,1.586715175155652136e-01,1.440439576925962029e-01,1.003863176055809769e-01,6.869327132248143064e-02,2.147250768884554836e-02,1.520891155952291615e-02,5.250918910809391701e-03,2.587952891756057153e-03,2.081614282499437332e-03,3.000525091891081205e-04,5.625984547295776920e-05,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
