1.537554206418040026e-01,2.205724197745012882e-01,1.691760624457935847e-01,1.289852558542931571e-01,1.130615784908933219e-01,8.149176062445794011e-02,6.248048568950563542e-02,3.441457068516912132e-02,2.705984388551604600e-02,8.100607111882046282e-03,6.764960971379010849e-04,1.214223764093668687e-04,6.938421509106678211e-05,3.469210754553339105e-05,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.475662942094037589e-01,1.661095724699964971e-01,2.011110049979308034e-01,1.731289593480406230e-01,1.390666284659217433e-01,9.094960685066692807e-02,4.418552828446821457e-02,2.198134530290007244e-02,9.311431572915671723e-03,3.247063317734695878e-03,1.448444911342437833e-03,1.193773278578932244e-03,4.934262884792920377e-04,1.750867475249100788e-04,3.183395409543819183e-05,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.527088708076999313e-01,2.290302308659125374e-01,1.787060924786663951e-01,1.328305880796454286e-01,1.069987431368657760e-01,8.263875107494873806e-02,5.945293378315803096e-02,3.160349275649930456e-02,1.179136071971952082e-02,6.962360256664682466e-03,3.142157835549381443e-03,1.868757028510947913e-03,1.256863134219752490e-03,1.008798041939538200e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.023272524050936105e-01,2.340625124745519259e-01,1.594347531036685028e-01,1.094367490319747699e-01,7.466767793700850031e-02,3.494870464252924219e-02,1.818290686998523184e-02,1.622689712985509597e-02,1.405133527603688419e-02,3.696459223184703213e-02,1.906111532473753548e-02,6.846034090455471212e-03,1.265418546165821695e-02,1.311324897209692301e-02,2.401101752425052749e-02,5.688395672827432394e-03,1.057842002315276773e-02,2.295317552193525124e-03,5.448884276076803104e-03
1.614175500702233756e-01,2.033399388190930690e-01,1.944898705196529132e-01,1.641110491178790487e-01,1.218423533485964994e-01,8.542239836850915036e-02,4.155684244954498813e-02,1.895068972814898875e-02,6.464397714373665456e-03,1.616099428593416364e-03,5.771783673547915740e-04,1.539142312946110720e-04,5.771783673547915198e-05,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.841675825090751673e-01,2.271455689879108841e-01,2.087787657774669570e-01,1.367269457488260453e-01,1.073700336363939134e-01,6.390914843307689275e-02,3.630066273687015260e-02,1.253871515635927684e-02,1.516968062077463618e-02,5.711526293002963661e-03,8.159323275718520290e-04,6.494155260265761136e-04,2.497752023179138732e-04,1.998201618543310931e-04,1.332134412362207378e-04,1.165617610816931489e-04,1.665168015452759222e-05,0.000000000000000000e+00,0.000000000000000000e+00
2.015196368659956661e-01,2.434379317150187350e-01,1.834221432800473561e-01,1.627787645549634843e-01,9.755279257943556825e-02,5.364120781527530885e-02,2.577462009078350033e-02,1.239392145253601779e-02,6.315373988553384978e-03,5.861456483126110430e-03,3.019538188277087060e-03,2.427471876850207082e-03,5.328596802841918277e-04,1.322281428853364950e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.756150680127720187e-01,1.827577933223823725e-01,1.754120448127572396e-01,1.652977981211125602e-01,1.157047673538694338e-01,7.070744356877872727e-02,6.103615658625717588e-02,3.322197818423432841e-02,1.317805134641294833e-02,5.278603200383898478e-03,1.218139200088591990e-03,3.875897454827337903e-04,1.661098909211716399e-04,0.000000000000000000e+00,1.845665454679684700e-05,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.565866630301377405e-01,1.957418519023592096e-01,1.691497340788217785e-01,1.505352516023455711e-01,1.206532115096140695e-01,8.811195963452883584e-02,5.522978317196235859e-02,2.839901813718805415e-02,2.064298377198963558e-02,8.199236328924041153e-03,3.494477021682803729e-03,1.448929496795308943e-03,8.011727805809354527e-04,6.307104868403109414e-04,2.386472112368744080e-04,1.022773762443747502e-04,3.409245874812491447e-05,0.000000000000000000e+00,0.000000000000000000e+00
1.634394242896357319e-01,2.284665034498108149e-01,2.147229022924549424e-01,1.560946657763929157e-01,1.018992506862526903e-01,6.422954225090882208e-02,3.822612953483196102e-02,1.901105423250983029e-02,9.459158691297573501e-03,3.561095036723792642e-03,6.677053193857111204e-04,2.040210698123006111e-04,0.000000000000000000e+00,1.854736998293641888e-05,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.585991523533348269e-01,1.696567986998502309e-01,2.070520378573021958e-01,1.468563780631592375e-01,1.213951116917880296e-01,8.377680762244670010e-02,5.702495140371562077e-02,2.389981198814569371e-02,2.614639431503138975e-02,3.075109142474745892e-03,1.306523055351964521e-03,6.691947356680794231e-04,3.186641598419426031e-04,1.593320799209713015e-04,6.373283196838851520e-05,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.482093749034391061e-01,2.103636869264283171e-01,1.868182801347217370e-01,1.551463090566387593e-01,1.328986805920341074e-01,8.710564533572288937e-02,4.675091925964836720e-02,1.968297129437938248e-02,9.532490807403516675e-03,2.363810524364243042e-03,8.342860674226740530e-04,2.317461298396316814e-04,6.179896795723511052e-05,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.929988384540050617e-01,2.496185118546017656e-01,2.182112191677864632e-01,1.471291593595554226e-01,1.000296080351652378e-01,5.999043432710046003e-02,2.020179014735691211e-02,6.194911973033912986e-03,4.486756098116473877e-03,9.793427016193318770e-04,1.366524699933951330e-04,2.277541166556585437e-05,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.481236427795873944e-01,2.116076275787187877e-01,1.791870249728556019e-01,1.403535559174809988e-01,1.097821661237785018e-01,8.945779044516830036e-02,6.804763843648208022e-02,3.089372964169381092e-02,1.167209554831704667e-02,5.004750271444082139e-03,3.138572204125950147e-03,1.764386536373506974e-03,7.634364820846905675e-04,1.526872964169380972e-04,5.089576547231270586e-05,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.729388904310584230e-01,2.621842407899432903e-01,1.793433001546575756e-01,1.547170559543165347e-01,9.828686996867193326e-02,5.430860134036562953e-02,3.763334258635047530e-02,2.113653487726533525e-02,1.066740690803822875e-02,5.472498711186897687e-03,2.121584645278978398e-03,8.724273307689257590e-04,2.379347265733433765e-04,5.948368164333584413e-05,1.982789388111194691e-05,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
